"Case Number","Case Record Type","Case Type","Implementer","Account Name","Subject","Release Target","Complexity Cause (SE)","Release Actual","Case Last Modified Date","Cluster","Status","Time Estimate","Time Spent - Communication","Time Spent - Engineering"
"00130937","Strategic  Integration","UI Migration","Iryna Zavalyshyna","Bazaarvoice us","INTERNAL Wickes: UI migration 4.7 -> 5.3","5.4.0","","","4/6/2012","C4","Closed","2.00","0.000","2.000"
"00131070","Strategic  Integration","Other","Iryna Zavalyshyna","Bazaarvoice us","INTERNAL Backlog","","","","5/11/2012","C4","Closed","","0.750","8.750"
"00131230","Support Team","","Iryna Zavalyshyna","Watkins Manufacturing Corporation (Plumbing) (Masco)","Adjustment of Facebook Share It graphic","5.4.1","Feature Request/ Disable (No-Design)","","7/3/2012","","Closed","1.00","1.000","1.500"
"00131281","Support Team","","Iryna Zavalyshyna","PETCO","cancel feed to pricegrabber","5.4.1","Feature Request/ Disable (No-Design)","","7/3/2012","C4","Closed","1.00","0.500","1.000"
"00131625","Support Team","","Iryna Zavalyshyna","Bazaarvoice us","INTERNAL Christianbook: SCI request","5.4.1","SCI","","7/3/2012","C4","Closed","1.50","0.000","3.250"
"00131626","Support Team","","Iryna Zavalyshyna","Bazaarvoice us","INTERNAL Pampers: SCI request","5.4.1","SCI","","7/3/2012","C4","Closed","1.50","0.250","1.500"
"00132091","Strategic  Integration","UI Migration","Iryna Zavalyshyna","Bazaarvoice us","INTERNAL Visine: UI migration 4.8 -> 5.3","5.5.1","","","4/26/2012","C4","Closed","2.00","0.000","3.500"
"00132089","Strategic  Integration","UI Migration","Iryna Zavalyshyna","Bazaarvoice us","INTERNAL Qwest: UI migration 4.7 -> 5.3","5.5.0","","","4/19/2012","C4","Closed","2.00","0.000","1.500"
"00132564","Strategic  Integration","UI Migration","Iryna Zavalyshyna","Bazaarvoice us","INTERNAL Quicken: UI migration 4.8 -> 5.3","5.5.1","","","4/26/2012","C4","Closed","2.00","0.000","1.500"
"00132559","Strategic  Integration","UI Migration","Iryna Zavalyshyna","Bazaarvoice us","INTERNAL Listerine: UI migration 4.8 -> 5.3","","","","5/7/2012","C4","Closed","3.50","0.000","3.000"
"00132560","Support Team","","Iryna Zavalyshyna","Bazaarvoice us","INTERNAL Quicken: SCI request","5.5.1","SCI","","7/3/2012","C4","Closed","1.50","0.000","1.500"
"00132561","Support Team","","Iryna Zavalyshyna","Bazaarvoice us","INTERNAL Life is good: SCI request","5.5.1","SCI","","7/3/2012","C4","Closed","1.50","0.000","1.500"
"00132595","Support Team","","Iryna Zavalyshyna","Motosport","web page hosting","5.6.0","Feature Request/ Disable (No-Design)","","7/3/2012","C1","Closed","2.00","0.500","1.250"
"00132675","Support Team","","Iryna Zavalyshyna","Energizer Holdings, Inc.","IE8 Drop-Down Formatting Issue","","Feature Request/ Disable (No-Design)","","7/3/2012","","Closed","","1.000","1.500"
"00132816","Strategic  Integration","UI Migration","Iryna Zavalyshyna","Bazaarvoice us","INTERNAL Cleanclear: UI migration 4.8 -> 5.3","","","","5/17/2012","C4","Closed","2.50","0.000","4.000"
"00133219","Support Team","","Iryna Zavalyshyna","Redcats Group (France)","Mise à jour des étoiles de notation","","Feature Request/ Disable (No-Design)","","7/3/2012","c5","Closed","3.00","0.500","1.500"
"00133432","Support Team","","Iryna Zavalyshyna","Abreva (GSK)","Need photo & video uploads added to the submission form","5.8.0","Feature Request/ Disable (No-Design)","","7/3/2012","","AutoClosed - No Client Response","3.00","1.000","2.750"
"00133513","Support Team","","Iryna Zavalyshyna","CVS","Pinterest","","Feature Request/ Disable (No-Design)","","7/3/2012","","Closed","2.50","3.750","5.000"
"00133602","Strategic  Integration","UI Migration","Iryna Zavalyshyna","Bazaarvoice us","INTERNAL KY: UI migration 4.8 -> 5.6","","","","6/19/2012","C4","In Progress","2.50","0.000","2.250"
"00133650","Support Team","","Iryna Zavalyshyna","1800 Petmeds","Badges","","Feature Request/ Disable (No-Design)","","7/3/2012","C4","Closed","3.00","2.250","3.750"
"00133653","Support Team","","Iryna Zavalyshyna","Free People","""Write a Review"" and ""Ask A Question"" Button Alignmnent","","Feature Request/ Disable (No-Design)","","7/3/2012","C1","Closed","1.00","1.000","2.750"
"00133655","Support Team","","Iryna Zavalyshyna","Free People","Ask and Answer Font Changes","","Feature Request/ Disable (No-Design)","","7/3/2012","C1","Closed","1.50","0.500","1.250"
"00133657","Support Team","","Iryna Zavalyshyna","Pacific Coast Feather Company","Pacific Coast Feather: Pinterest Button","","Feature Request/ Disable (No-Design)","","7/3/2012","C2","Closed","3.50","1.500","2.500"
"00133724","Support Team","","Iryna Zavalyshyna","LG Electronics EMEA","A word is missing","","Text Change","","7/3/2012","C4","Closed","1.50","0.500","0.500"
"00133803","Support Team","","Iryna Zavalyshyna","baumarkt direkt GmbH","change a CSS String","","Minor UI Change","","7/3/2012","","Closed","1.50","0.500","0.500"
"00134681","Support Team","","Iryna Zavalyshyna","Bazaarvoice us","INTERNAL SCI for RIM","5.7.1","SCI","","7/3/2012","C4","Closed","","1.500","2.250"
"00134704","Strategic  Integration","UI Migration","Iryna Zavalyshyna","Bazaarvoice us","INTERNAL For reporting","","","","6/18/2012","C4","Closed","0.00","0.000","4.500"
"00135346","Strategic  Integration","Other","Iryna Zavalyshyna","Bazaarvoice us","SSSI_Syndication: syndication for SEARS and others","5.7.1","","","6/18/2012","C4","Closed","","0.000","17.500"
"00135828","Support Team","","Iryna Zavalyshyna","Things Remembered","Verified Buyer Badge","","Feature Request/ Disable (No-Design)","","7/13/2012","","Ready for Release","","4.500","6.250"
"00135893","Support Team","","Iryna Zavalyshyna","Urban Outfitters","Change display","","Feature Request/ Disable (Design Required)","","7/10/2012","C1","Awaiting Client Response","","4.750","11.500"
"00136026","Support Team","","Iryna Zavalyshyna","SonyStyle.com","Changes that Sony Style would like to make for their Brazil site","","Text Change","","7/11/2012","C4","Awaiting Client Response","","3.500","18.750"
"00137086","Support Team","","Iryna Zavalyshyna","Travelocity","[JIRA] (BVC-123869) (Client: Travelocity) Error: Invalid Customer Key (18002) Client: Travelocity Template: content_subscription_review_template","6.1.1","Social Alerts","","7/10/2012","C2","In Progress","1.50","0.000","0.500"
"00137399","Support Team","","Iryna Zavalyshyna","DirectBuy","DirectBuy PIE Changes","","Social Alerts","","7/5/2012","","Closed","","1.000","0.750"
"00138485","Support Team","","Iryna Zavalyshyna","Bazaarvoice us","Morgan - Enable SCI","5.9.1","SCI","","6/27/2012","C4","Closed","","0.000","1.000"
"00138877","Strategic  Integration","Other","Iryna Zavalyshyna","Graco Children's Products (Newell)","Graco - RR Redesign","","","","7/13/2012","C4","In Progress","","0.000","1.500"
"00139125","Strategic  Integration","UI Migration","Iryna Zavalyshyna","Bazaarvoice us","INTERNAL Blindsnet: UI migration 4.8 -> 5.6","","","","7/5/2012","C4","Closed","2.50","0.000","2.250"
"00139163","Strategic  Integration","Other","Iryna Zavalyshyna","Bazaarvoice us","INTERNAL Environment setup other internal work","","","","7/10/2012","C4","In Progress","0.00","0.000","6.250"
"00121598","Strategic  Integration","PIE","Ivan Solomichev","The J.M. Smucker Company","Post interaction email on Crisco","","","","7/3/2012","","Closed","15.00","5.750","22.000"
"00122191","Strategic  Integration","PIE","Ivan Solomichev","Jarden Corporation","WL PIE for Foodsaver","5.1.4","","","3/4/2012","C1","Closed","15.00","3.250","33.000"
"00122668","Strategic  Integration","Other","Ivan Solomichev","Bazaarvoice us","walmart [ BVC-100663 ]: UI fix","","","","3/4/2012","C4","Closed","2.00","0.000","3.000"
"00122940","Strategic  Integration","Other","Ivan Solomichev","Bazaarvoice us","Pharmavite: UI issues","","","","3/4/2012","C4","Closed","1.00","0.000","1.000"
"00123148","Strategic  Integration","Other","Ivan Solomichev","Bazaarvoice us","Northface (PRR): UI issue","","","","3/4/2012","C4","Closed","0.50","0.000","1.500"
"00123170","Support Team","","Ivan Solomichev","Signature Gifts","Showing reviews with multiple external ID's","5.1.6","Feature Request/ Disable (No-Design)","","7/3/2012","C5","Closed","1.00","3.000","9.500"
"00123430","Strategic  Integration","Other","Ivan Solomichev","Bazaarvoice us","Goertz : UI Version Migration to 5.0","","","","3/4/2012","C4","Closed","2.00","0.000","2.000"
"00123437","Strategic  Integration","Other","Ivan Solomichev","Bazaarvoice us","CLONE - Conrad-de: minor IE bug","5.1.0","","","3/4/2012","C4","Closed","1.00","0.000","2.000"
"00124794","Support Team","","Ivan Solomichev","Charming Shoppes","Sonsi - Share this Product Feature","5.1.3","Feature Request/ Disable (No-Design)","","7/3/2012","C4","Closed","3.00","0.750","6.500"
"00124903","Strategic  Integration","Other","Ivan Solomichev","Bazaarvoice us","Gonedigging : UI Version Migration to 5.1","5.1.2","","","3/4/2012","C4","Closed","3.00","0.000","3.000"
"00125417","Support Team","","Ivan Solomichev","Lancome (L'Oreal)","Lancome Issue","5.1.5","Feature Request/ Disable (Design Required)","","7/3/2012","C1","Closed","0.50","1.000","5.000"
"00125472","Strategic  Integration","Other","Ivan Solomichev","Bazaarvoice us","Sonsi: migrate 4.7 ->5.1","5.1.3","","","3/4/2012","C4","Closed","3.50","0.000","3.000"
"00125496","Strategic  Integration","Other","Ivan Solomichev","Bazaarvoice us","Tundra: TS issue","5.1.4","","","3/4/2012","C4","Closed","0.50","0.000","1.500"
"00125950","Support Team","Other","Ivan Solomichev","Bazaarvoice us","Energizer SCI","5.1.4","SCI","","7/3/2012","C4","Closed","2.50","0.000","5.000"
"00125954","Support Team","Other","Ivan Solomichev","Bazaarvoice us","Fellowes autotag","5.2.1","SCI","","7/3/2012","C4","Closed","2.00","0.500","6.000"
"00125953","Support Team","Other","Ivan Solomichev","Bazaarvoice us","Crisco Recipes SCI","5.1.4","SCI","","7/3/2012","C4","Closed","2.50","0.000","3.000"
"00126779","Strategic  Integration","Other","Ivan Solomichev","Bazaarvoice us","Internal : OpenTable: migration","5.3.0","","","3/28/2012","C4","Closed","3.00","1.000","5.250"
"00126795","Strategic  Integration","Other","Ivan Solomichev","Bazaarvoice us","OpenTable.com (R&R): Minor UI bug","5.3.0","","","3/27/2012","C4","Closed","1.00","0.000","9.000"
"00126935","Support Team","","Ivan Solomichev","Bazaarvoice us","SCI for Palomar","5.1.5","SCI","","7/3/2012","C4","Closed","2.00","0.000","3.000"
"00126966","Strategic  Integration","Other","Ivan Solomichev","Bazaarvoice us","Gonedigging: UI fix","5.1.5","","","3/4/2012","C4","Closed","0.50","0.000","0.500"
"00127078","Support Team","","Ivan Solomichev","Bazaarvoice us","Energizer SCI","5.1.5","SCI","","7/3/2012","C4","Closed","2.50","0.000","3.500"
"00127092","Strategic  Integration","PIE","Ivan Solomichev","Jarden Corporation","Implement PIE for aer1 website","","","","5/4/2012","C1","Closed","15.00","10.250","46.000"
"00127309","Strategic  Integration","Other","Ivan Solomichev","Bazaarvoice us","Internal : Fellowes: migrate 4.8 ->5.1","5.4.0","","","4/2/2012","C4","Closed","3.00","0.000","6.500"
"00129295","Support Team","","Ivan Solomichev","Bazaarvoice us","Intearnal : Belair - SCI request","5.4.0","SCI","","7/3/2012","C4","Closed","2.00","6.000","24.500"
"00129821","Support Team","","Ivan Solomichev","Bazaarvoice us","Internal - Dow: SCI Request","5.3.1","SCI","","7/3/2012","C4","Closed","3.00","0.000","4.000"
"00131080","Strategic  Integration","Other","Ivan Solomichev","Bazaarvoice us","Internal: Taos (R&R): TS issues","","","","4/18/2012","C4","Closed","","0.000","12.000"
"00131392","Strategic  Integration","Other","Ivan Solomichev","Bazaarvoice us","Internal : Samsung (A&A): Found While Testing BVC-111655","","","","5/17/2012","C4","Closed","1.00","0.750","12.750"
"00131611","Support Team","","Ivan Solomichev","Bazaarvoice us","Internal : SCI for HealthyChoice","5.5.0","SCI","","7/3/2012","C4","Closed","2.00","1.000","2.250"
"00133130","Support Team","","Ivan Solomichev","Bazaarvoice us","Internal: Verizon SCI","5.5.2","SCI","","7/3/2012","C4","Closed","3.00","1.250","4.750"
"00133166","Support Team","","Ivan Solomichev","QVC","Remove Share Story Button","","Minor UI Change","","7/3/2012","C2","Closed","","0.500","2.000"
"00133213","Support Team","","Ivan Solomichev","Bazaarvoice us","Internal: RioGrande SCI","5.6.0","SCI","","7/3/2012","C4","Closed","2.00","0.000","1.500"
"00133484","Strategic  Integration","Other","Ivan Solomichev","Bazaarvoice us","Aer1: UI fix","","","","5/7/2012","C4","Closed","1.00","0.000","2.000"
"00133589","Strategic  Integration","Other","Ivan Solomichev","Bazaarvoice us","Internal : Remove Share Story Button (QVC)","","","","5/31/2012","C4","Closed","0.50","2.000","4.500"
"00133609","Strategic  Integration","Other","Ivan Solomichev","Bazaarvoice us","Sheplers","","","","5/31/2012","C4","Closed","","1.000","5.750"
"00134130","Support Team","","Ivan Solomichev","Bazaarvoice us","Internal : Yes to Carrots: SCI","5.6.1","SCI","","7/3/2012","C4","Closed","2.00","0.000","3.500"
"00134143","Strategic  Integration","Other","Ivan Solomichev","Bazaarvoice us","Canon: TS issues","","","","5/17/2012","C4","Closed","","0.000","2.000"
"00134144","Strategic  Integration","Other","Ivan Solomichev","Bazaarvoice us","Internal: FamousFootwear: Issue","","","","5/31/2012","C4","Closed","","0.000","3.000"
"00134803","Strategic  Integration","Other","Ivan Solomichev","Bazaarvoice us","Internal: USCellular","","","","5/31/2012","C4","Closed","","0.000","2.000"
"00134801","Strategic  Integration","Other","Ivan Solomichev","Bazaarvoice us","Internal: Freepeople","","","","5/29/2012","C4","Closed","","0.000","3.500"
"00134799","Strategic  Integration","Other","Ivan Solomichev","Bazaarvoice us","Internal: Ojon","","","","5/29/2012","C4","Closed","","0.000","4.000"
"00134800","Strategic  Integration","Other","Ivan Solomichev","Bazaarvoice us","Internal: Hiddenvalley","","","","5/31/2012","C4","Closed","","0.000","3.000"
"00134955","Strategic  Integration","Other","Ivan Solomichev","Bazaarvoice us","SSSI_Syndication: syndication for TEST","5.7.1","","","5/31/2012","C4","Closed","","0.000","26.000"
"00111975","Strategic  Integration","PIE","Oleksa Mahula","Boston Proper","Boston Proper PIE request","","","","7/12/2012","","In Progress","","","6.000"
"00135052","Strategic  Integration","Other","Oleksa Mahula","Bazaarvoice us","SSSI_Syndication: syndication for Sears","","","","6/14/2012","C4","New","","0.000","12.000"
"00135445","Strategic  Integration","UI Migration","Oleksa Mahula","Pacific Bioscience Laboratories Inc.","Clarisonic UI Migration","","","","7/3/2012","C4","Assigned","","0.000","4.000"
"00135458","Support Team","","Oleksa Mahula","Bazaarvoice us","INTERNAL - build.com: SCI implementation","","SCI","","7/3/2012","C4","Closed","","0.000","3.000"
"00135567","Support Team","","Oleksa Mahula","Bazaarvoice us","INTERNAL - victorinox: SCI implementation","","SCI","","7/3/2012","C4","Closed","","0.000","3.000"
"00135591","Support Team","","Oleksa Mahula","Koninklijke Philips Electronics N.V.","Alignment on German site","","Minor UI Change","","7/3/2012","C5","Closed","1.50","0.000","2.000"
"00135596","Support Team","","Oleksa Mahula","3M Company (3M)","Update Post-it Ratings and Reviews Submission Form","","Feature Request/ Disable (No-Design)","","7/3/2012","C4","Closed","","0.000","3.000"
"00135757","Support Team","","Oleksa Mahula","GreatCall","general BV questions","","Feature Request/ Disable (No-Design)","","7/12/2012","","Assigned","","0.000","2.000"
"00136181","Strategic  Integration","UI Migration","Oleksa Mahula","Bazaarvoice us","BVJPepperell: Migrate UI version to 5.6","","","","6/20/2012","C4","Closed","","1.000","2.000"
"00136316","Strategic  Integration","Social Commerce Upgrade","Oleksa Mahula","Bazaarvoice us","Sportchalet: SCI tracker migration","","","","6/18/2012","C4","Assigned","","0.000","2.500"
"00136421","Strategic  Integration","Social Commerce Upgrade","Oleksa Mahula","Bazaarvoice us","Tampax: SCI tracker migration","","","","6/18/2012","C4","Assigned","","0.000","2.000"
"00136438","Strategic  Integration","Social Commerce Upgrade","Oleksa Mahula","Waterstones","Waterstones: SCI tracker migration","","","","6/29/2012","C5","Closed","","0.000","2.000"
"00136446","Strategic  Integration","Social Commerce Upgrade","Oleksa Mahula","Bazaarvoice us","Escentual-en: SCI tracker migration","","","","7/2/2012","C4","Closed","","0.000","2.500"
"00136601","Strategic  Integration","Social Commerce Upgrade","Oleksa Mahula","Bazaarvoice us","Macys: SCI tracker migration","","","","6/19/2012","C4","Ready for Release","","0.000","3.000"
"00136620","Strategic  Integration","Social Commerce Upgrade","Oleksa Mahula","Bazaarvoice us","MamasAndPapas: SCI tracker migration","","","","7/2/2012","C4","Closed","","0.000","2.000"
"00136822","Strategic  Integration","UI Migration","Oleksa Mahula","Bazaarvoice us","PhilipsBrand ui migration","","","","7/2/2012","C4","Closed","","0.000","15.500"
"00136868","Support Team","","Oleksa Mahula","Bare Escentuals, Inc.","Change user profile UI","","Feature Request/ Disable (No-Design)","","7/10/2012","C1","Assigned","","0.000","3.500"
"00136971","Strategic  Integration","Social Commerce Upgrade","Oleksa Mahula","Bazaarvoice us","Elc: SCI tracker migration","5.8.1","","","6/18/2012","C4","Assigned","1.00","","2.000"
"00137147","Support Team","","Oleksa Mahula","El Corte Ingles","Remove ""disadvantages""","","Feature Request/ Disable (No-Design)","","7/12/2012","C5","Awaiting Client Response","1.50","0.000","6.500"
"00137660","Support Team","","Oleksa Mahula","Bazaarvoice us","INTERNAL - adamsgolf: SCI implementation","","SCI","","6/21/2012","C4","Closed","","0.000","3.000"
"00138108","Strategic  Integration","UI Migration","Oleksa Mahula","Bazaarvoice us","Bostonproperinc ui migration","","","","7/3/2012","C4","Assigned","","0.000","4.000"
"00139114","Strategic  Integration","UI Migration","Oleksa Mahula","Bazaarvoice us","morehome ui migration","","","","7/4/2012","C4","Closed","","0.000","1.500"
"00139126","Strategic  Integration","UI Migration","Oleksa Mahula","Bazaarvoice us","Bilka ui migration","","","","7/4/2012","C4","Closed","","0.000","1.500"
"00139127","Strategic  Integration","Other","Oleksa Mahula","Bazaarvoice us","Sheplers: incorrect alert configuration","","","","7/10/2012","C4","Closed","","0.000","4.000"
"00139137","Strategic  Integration","UI Migration","Oleksa Mahula","Bazaarvoice us","post-it ui migration","","","","7/6/2012","C4","Closed","","0.000","3.500"
"00139753","Strategic  Integration","UI Migration","Oleksa Mahula","Bazaarvoice us","Macys ui migration","","","","7/11/2012","C4","Closed","","0.000","2.000"
"00139754","Strategic  Integration","UI Migration","Oleksa Mahula","Bazaarvoice us","lgchina ui migration","","","","7/10/2012","C4","Assigned","","0.000","4.000"
"00139773","Strategic  Integration","UI Migration","Oleksa Mahula","Bazaarvoice us","lgecanada ui migration","","","","7/10/2012","C4","Assigned","","0.000","5.500"
"00139774","Strategic  Integration","UI Migration","Oleksa Mahula","Bazaarvoice us","lg-en-au ui migration","","","","7/10/2012","C4","Assigned","","0.000","4.000"
"00104840","Support Team","","Pavlo Bilyk","Jarden Corporation","Thank You Page: Modification Need:","5.0.13","Text Change","5.0.13","7/3/2012","C1","Closed","2.00","0.500","1.500"
"00116557","Strategic  Integration","PIE","Pavlo Bilyk","Ideal Shopping Direct","PIE for IdealWorld","5.9.1","","","7/5/2012","C5","Closed","1.00","","4.000"
"00119344","Support Team","","Pavlo Bilyk","Parts Express International","Helping with verified buyer badge","5.1.0","Minor UI Change","","7/3/2012","C2","Closed","2.50","0.000","3.000"
"00120820","Strategic  Integration","PIE","Pavlo Bilyk","John Lewis Partnership plc","John Lewis - Migration of Social Alerts to Responsys","5.3.0","","","5/9/2012","","Closed","8.00","14.500","48.000"
"00121546","Strategic  Integration","Other","Pavlo Bilyk","","Enablin SCI for Starbucks, EJ, HS and CK","5.0.9","","","12/16/2011","","Closed","8.00","4.000","5.000"
"00121923","Strategic  Integration","Facebook Migration","Pavlo Bilyk","Lending Tree","SY4FB Migration - Lending Tree","5.1.0","","","3/4/2012","C1","Closed","8.00","1.000","6.000"
"00122845","Strategic  Integration","Other","Pavlo Bilyk","","SCI for Skullcandy","5.0.13","","","3/4/2012","","Closed","2.00","0.000","3.000"
"00123272","Strategic  Integration","PIE","Pavlo Bilyk","Leroy Merlin","Mise en place du PIE","5.8.2","","","6/14/2012","C5","Closed","0.00","3.000","17.500"
"00123716","Strategic  Integration","Other","Pavlo Bilyk","","SCI for PoulanPro, Poulan, Weedeater, JD Sports","5.1.0","","","3/4/2012","","Closed","8.00","0.000","8.500"
"00124633","Support Team","","Pavlo Bilyk","Bazaarvoice us","arcteryx - SCI for all locales and JD sports","5.1.2","SCI","","7/3/2012","C4","Closed","4.00","0.500","10.000"
"00124739","Support Team","","Pavlo Bilyk","Alternative Apparel","Update Promo Code on Success Page","5.1.6","Text Change","","7/3/2012","C1","Closed","2.00","3.500","7.500"
"00125612","Support Team","","Pavlo Bilyk","Bazaarvoice us","SCI for Canadian Tire, Gillette, TD Mortgage, Finish","5.1.3","SCI","","7/3/2012","C4","Closed","","5.000","2.000"
"00126376","Support Team","","Pavlo Bilyk","Bazaarvoice us","SCI for Dixons, Dicksmith, Centralpoint","","SCI","","7/3/2012","C4","Closed","","1.000","3.500"
"00126787","Support Team","","Pavlo Bilyk","Bazaarvoice us","GA SCI for Eileenfisher","","SCI","5.1.5","7/3/2012","C4","Closed","","0.250","1.000"
"00126951","Support Team","","Pavlo Bilyk","Bazaarvoice us","SCI for gluttenfreely","","SCI","","7/3/2012","C4","Closed","","0.250","1.250"
"00127746","Support Team","","Pavlo Bilyk","Bazaarvoice us","SCI for PromoLabs","","SCI","5.1.5","7/3/2012","C4","Closed","","0.000","2.500"
"00130244","Strategic  Integration","Other","Pavlo Bilyk","Bazaarvoice us","Internal: Foderbilen bugfix","","","","3/31/2012","C4","Closed","","0.000","1.000"
"00130916","Support Team","","Pavlo Bilyk","Bazaarvoice us","Internal: Elizabeth Arden SCI","","SCI","","7/3/2012","C4","Closed","","0.000","1.000"
"00131054","Support Team","","Pavlo Bilyk","Bazaarvoice us","Internal: Bloomingdales SCI upgrade","","SCI","","7/3/2012","C4","Closed","","0.000","6.000"
"00131250","Support Team","","Pavlo Bilyk","Bazaarvoice us","Internal: Social Alerts investigation","","Social Alerts","","7/3/2012","C4","Closed","","1.500","16.000"
"00132114","Support Team","","Pavlo Bilyk","Bazaarvoice us","Internal: Phones4u SCI","","SCI","","7/3/2012","C4","Closed","","0.000","2.000"
"00132568","Strategic  Integration","Other","Pavlo Bilyk","","Internal: Backlog","","","","5/11/2012","","Closed","","0.000","14.000"
"00132569","Support Team","","Pavlo Bilyk","Bazaarvoice us","Internal: Dealsdirect SCI","","SCI","","7/3/2012","C4","Closed","","0.000","1.000"
"00133567","Support Team","","Pavlo Bilyk","Patagonia","Issues with FTP folder","","Feature Request/ Disable (No-Design)","","7/3/2012","C4","AutoClosed - Resolved","1.50","0.000","4.000"
"00133728","Support Team","","Pavlo Bilyk","UMB Financial","Change default sort for reviews","","Text Change","","7/3/2012","","Closed","","0.500","1.000"
"00134477","Support Team","","Pavlo Bilyk","Anthropologie","Anthropologie: Product Families in Workbench","","Feature Request/ Disable (No-Design)","","7/3/2012","C1","Closed","","0.500","2.500"
"00134798","Support Team","","Pavlo Bilyk","Bazaarvoice us","Internal SCI enablement for Sussan","5.7.0","SCI","","7/3/2012","C4","Closed","1.50","0.000","0.750"
"00134816","Support Team","","Pavlo Bilyk","Bazaarvoice us","SCI Investigation","","SCI","","7/3/2012","C4","Closed","","0.000","9.500"
"00135218","Strategic  Integration","UI Migration","Pavlo Bilyk","Bazaarvoice us","Internal Epson-store Migration to 5.3","5.5.1","","","5/30/2012","C4","Closed","","0.000","2.000"
"00135456","Strategic  Integration","Other","Pavlo Bilyk","Bazaarvoice us","SSSI_Syndication: syndication for Sears","","","","6/20/2012","C4","Closed","","0.000","16.000"
"00135563","Support Team","","Pavlo Bilyk","Bazaarvoice us","Internal House Of Fraser - Social Insights","4.5.8","SCI","4.5.8","7/3/2012","C4","Closed","1.50","0.000","0.500"
"00136087","Support Team","","Pavlo Bilyk","Bazaarvoice us","Internal: DSW SCI","","SCI","","7/3/2012","C4","Closed","","0.000","6.000"
"00136285","Strategic  Integration","Social Commerce Upgrade","Pavlo Bilyk","Bazaarvoice us","Cyberswim: SCI tracker migration","","","","6/19/2012","C4","Ready for Release","","0.000","2.500"
"00136414","Strategic  Integration","Social Commerce Upgrade","Pavlo Bilyk","Bazaarvoice us","Dingobrand: SCI Tracker Migration","","","","7/2/2012","C4","Closed","","0.000","2.000"
"00136439","Strategic  Integration","Social Commerce Upgrade","Pavlo Bilyk","Bazaarvoice us","Danskin: SCI tracker migration","","","","7/2/2012","C4","Closed","","0.000","2.000"
"00136590","Strategic  Integration","Social Commerce Upgrade","Pavlo Bilyk","Bazaarvoice us","JohnLewis: SCI Tracker Migration","","","","6/20/2012","C4","Ready for Release","","0.000","2.000"
"00136608","Strategic  Integration","Social Commerce Upgrade","Pavlo Bilyk","Bazaarvoice us","Lowes: SCI Tracker Migration","","","","6/19/2012","C4","Ready for Release","","0.000","2.000"
"00137536","Strategic  Integration","UI Migration","Pavlo Bilyk","Bazaarvoice us","Internal: Sahalie migration","","","","6/20/2012","C4","Closed","","","3.000"
"00111214","Strategic  Integration","PIE","Petro Drogomyretskyi","Mamas and Papas","PIE for Mamas and Papas","5.7.0","","","5/22/2012","C5","Closed","0.00","18.000","31.500"
"00119087","Strategic  Integration","PIE","Petro Drogomyretskyi","Innovations-Club Handelsges. Mbh & Co Kg","Moving from White label to Partner PIE - Exact Target","5.1.2","","","3/4/2012","","Closed","3.00","1.500","12.500"
"00121056","Support Team","","Petro Drogomyretskyi","Garnet Hill Inc.","Remove Q&A from 'read all reviews' page","5.0.10","Feature Request/ Disable (No-Design)","5.0.11","7/3/2012","C4","Closed","1.00","0.000","1.000"
"00121747","Strategic  Integration","Other","Petro Drogomyretskyi","Argos Limited","Argos (PRR, A&A, Stories): Test Results of Testing on Production","5.0.11","QA Ticket","","3/4/2012","C5","Closed","2.00","0.000","14.750"
"00121753","Strategic  Integration","Other","Petro Drogomyretskyi","Bazaarvoice us","JMBruneau-en(PRR, A&A): Results of weekly release testing on production","5.1.2","QA Ticket","","3/4/2012","C4","Closed","0.00","0.500","4.000"
"00121752","Strategic  Integration","Other","Petro Drogomyretskyi","Jm-Bruneau","Jmbruneau-en: Issues from BVC-91356","5.0.11","QA Ticket","","3/4/2012","C5","Closed","2.00","","6.000"
"00121919","Strategic  Integration","Facebook Migration","Petro Drogomyretskyi","Carhartt, Inc.","SY4FB Migration - Carhartt","5.0.13","","","3/4/2012","C4","Closed","3.00","0.000","3.000"
"00122049","Strategic  Integration","Other","Petro Drogomyretskyi","Robert Bosch LLC (Parent)","SCI for Robert Bosch LLC","5.0.11","","","3/4/2012","2","Closed","1.50","0.000","6.000"
"00122593","Strategic  Integration","Other","Petro Drogomyretskyi","QVC (DE)","SCI for QVC-DE","5.0.12","","","3/4/2012","C2","Closed","1.50","0.000","3.000"
"00122661","Strategic  Integration","Other","Petro Drogomyretskyi","SkinStore","Skinstore (R&R, A&A): TS issues","5.0.12","","","3/4/2012","C4","Closed","3.00","0.000","3.000"
"00122719","Strategic  Integration","Other","Petro Drogomyretskyi","Universal Orlando","SCI for Universal Orlando","5.0.12","","","3/4/2012","","Closed","1.50","0.000","3.000"
"00122971","Strategic  Integration","PIE","Petro Drogomyretskyi","Redcats UK","Redcats UK","5.7.0","","","7/12/2012","","Ready for Release","0.00","15.250","40.000"
"00123152","Support Team","Other","Petro Drogomyretskyi","Bazaarvoice us","Partsexpressinternational: TS issues","5.1.6","QA Ticket","5.1.5","7/3/2012","C4","Closed","0.50","0.500","2.000"
"00123163","Strategic  Integration","Other","Petro Drogomyretskyi","Wal-Mart USA","SCI for Wal-Mart USA","5.0.13","","","3/13/2012","C3","Closed","1.50","0.500","2.750"
