"Case Number","Case Record Type","Case Type","Implementer","Account Name","Subject","Release Target","Complexity Cause (SE)","Release Actual","Case Last Modified Date","Cluster","Status","Time Estimate","Time Spent - Communication","Time Spent - Engineering"
"00131626","Support Team","","Iryna Zavalyshyna","Bazaarvoice US","INTERNAL Pampers: SCI request","5.4.1","SCI","","7/3/2012","C4","Closed","1.50","0.250","1.500"
"00131625","Support Team","","Iryna Zavalyshyna","Bazaarvoice US","INTERNAL Christianbook: SCI request","5.4.1","SCI","","7/3/2012","C4","Closed","1.50","0.000","3.250"
"00131281","Support Team","","Iryna Zavalyshyna","PETCO","cancel feed to pricegrabber","5.4.1","Feature Request/ Disable (No-Design)","","7/3/2012","C4","Closed","1.00","0.500","1.000"
"00131230","Support Team","","Iryna Zavalyshyna","Watkins Manufacturing Corporation (Plumbing) (Masco)","Adjustment of Facebook Share It graphic","5.4.1","Feature Request/ Disable (No-Design)","","7/3/2012","","Closed","1.00","1.000","1.500"
"00131070","Strategic  Integration","Other","Iryna Zavalyshyna","Bazaarvoice US","INTERNAL Backlog","","","","5/11/2012","C4","Closed","","0.750","8.750"
"00130937","Strategic  Integration","UI Migration","Iryna Zavalyshyna","Bazaarvoice US","INTERNAL Wickes: UI migration 4.7 -> 5.3","5.4.0","","","4/6/2012","C4","Closed","2.00","0.000","2.000"
"00130857","Support Team","","Iryna Zavalyshyna","Bazaarvoice US","INTERNAL J&J Brands Have Granted Access to GA for SCI Implementation","5.4.0","SCI","","7/3/2012","C4","Closed","7.00","0.000","9.500"
"00130504","Strategic  Integration","Other","Iryna Zavalyshyna","Bazaarvoice US","INTERNAL UI migration issues investigation","","","","4/4/2012","C4","Closed","0.00","1.500","3.750"
"00129931","Support Team","","Iryna Zavalyshyna","Bazaarvoice US","INTERNAL MSC Direct: SCI request","5.5.0","SCI","","7/3/2012","C4","Closed","1.50","2.000","1.750"
"00129850","Strategic  Integration","UI Migration","Iryna Zavalyshyna","Bazaarvoice US","INTERNAL Triabeauty: UI migration 4.7 -> 5.1","5.4.0","Feature Request/ Disable (No-Design)","","4/6/2012","C4","Closed","3.00","0.000","7.250"
"00129832","Support Team","","Iryna Zavalyshyna","Bazaarvoice US","INTERNAL Wickes: SCI request","5.3.1","SCI","","7/3/2012","C4","Closed","1.50","0.000","2.750"
"00129834","Strategic  Integration","UI Migration","Iryna Zavalyshyna","Bazaarvoice US","INTERNAL Bilka: UI migration 4.9 -> 5.1","5.3.1","Feature Request/ Disable (No-Design)","","3/30/2012","C4","Closed","2.00","0.000","2.000"
"00129436","Support Team","","Iryna Zavalyshyna","Orion Telescopes & Binoculars","Orion - Submission Form Changes","","Feature Request/ Disable (No-Design)","","10/2/2012","","AutoClosed - Resolved","7.00","4.250","7.500"
"00129311","Support Team","","Iryna Zavalyshyna","Wallis Fashion","Size Slider to PDP","5.3.0","Feature Request/ Disable (No-Design)","","7/3/2012","C5","Closed","2.00","3.000","4.250"
"00129288","Support Team","","Iryna Zavalyshyna","Bazaarvoice US","Bilka.dk: SCI request","5.2.1","SCI","","7/3/2012","C4","Closed","","0.000","1.500"
"00129245","Support Team","PIE","Iryna Zavalyshyna","TRIA Beauty","Update Social alert Logo&Tagline","5.3.0","Social Alerts","","7/3/2012","C4","Closed","","1.000","3.000"
"00128783","Support Team","","Iryna Zavalyshyna","Bazaarvoice US","Promod.fr and Promod.de : SCI request","5.2.1","SCI","","7/3/2012","C4","Closed","","0.000","1.750"
"00128634","Support Team","","Iryna Zavalyshyna","Bazaarvoice US","Please enable SCI for Sheridan","5.2.0","SCI","","7/3/2012","C4","Closed","1.50","0.000","1.500"
"00128503","Strategic  Integration","UI Migration","Iryna Zavalyshyna","Bazaarvoice US","Bedfordfair: Migrate UI Version to 5.1","5.2.0","","","3/9/2012","C4","Closed","2.00","0.000","2.000"
"00128490","Strategic  Integration","UI Migration","Iryna Zavalyshyna","Bazaarvoice US","Oreck: Migrate UI Version to 5.1","5.2.0","","","3/6/2012","C4","Closed","1.50","0.000","1.500"
"00127932","Strategic  Integration","UI Migration","Iryna Zavalyshyna","Bazaarvoice US","Bitdefender : Migrate UI Version to 5.1","5.1.7","","","3/4/2012","C4","Closed","1.50","0.000","1.500"
"00127692","Support Team","","Iryna Zavalyshyna","Bazaarvoice US","Exito - SCI Request","5.1.6","SCI","","7/3/2012","C4","Closed","2.00","0.000","1.500"
"00127426","Strategic  Integration","Social Commerce Upgrade","Iryna Zavalyshyna","Bitdefender","Smart SEO advanced implementation","","","","3/27/2012","","Closed","4.00","3.750","6.000"
"00127275","Support Team","","Iryna Zavalyshyna","Nikon Americas","Change sort function","5.2.0","Feature Request/ Disable (No-Design)","","7/3/2012","C1","Closed","1.50","0.500","2.000"
"00127155","Support Team","","Iryna Zavalyshyna","TicketCity.com","Update Social Sharing","","Feature Request/ Disable (No-Design)","","7/3/2012","C1","AutoClosed - No Client Response","3.50","7.250","12.500"
"00127069","Strategic  Integration","UI Migration","Iryna Zavalyshyna","Bazaarvoice US","Bestseller: Migrate UI Version to 5.1","5.2.0","","","3/9/2012","C4","Closed","10.00","0.000","8.500"
"00126258","Strategic  Integration","Other","Iryna Zavalyshyna","SonyStyle.com","Moving Sony Vaio pages onto Hosted platform","","","","6/18/2012","C4","Closed","","0.750","1.500"
"00125773","Support Team","","Iryna Zavalyshyna","HP Articles (HP)","Copy Change","5.1.4","Feature Request/ Disable (No-Design)","","7/3/2012","C2","Closed","1.50","1.000","3.000"
"00125715","Support Team","","Iryna Zavalyshyna","ATK","Implement SCI Blackhawk","5.1.4","SCI","","7/3/2012","","Closed","1.50","0.500","1.500"
"00125713","Support Team","","Iryna Zavalyshyna","ATK","Implement SCI Federalpremium","5.1.3","SCI","","7/3/2012","","Closed","1.50","0.000","1.500"
"00125688","Support Team","","Iryna Zavalyshyna","Bestseller","Access to the Smart Display (Workbench)","5.1.5","Feature Request/ Disable (No-Design)","","7/3/2012","c5","Closed","5.00","1.500","5.500"
"00125658","Strategic  Integration","Other","Iryna Zavalyshyna","Canon U.S.A., Inc.","Canon - Mobile Microsite Implementation","","","","6/5/2012","C4","Closed","","10.500","55.750"
"00125018","Strategic  Integration","UI Migration","Iryna Zavalyshyna","Bazaarvoice US","GordonsJewelers: Migrate UI version 4.7 to 5.1","5.1.3","","","3/4/2012","C4","Closed","","0.500","3.750"
"00124937","Strategic  Integration","Other","Iryna Zavalyshyna","Bazaarvoice US","winderfarms: Make Social Alerts and Microsite LIVE","5.1.2","","","3/4/2012","C4","Closed","","0.000","3.500"
"00124927","Strategic  Integration","Other","Iryna Zavalyshyna","Samsung Electronics America, Inc.","Samsung America SCI","5.1.3","","","3/4/2012","C4","Closed","","1.750","8.000"
"00124836","Strategic  Integration","UI Migration","Iryna Zavalyshyna","Bazaarvoice US","Cvspharmacy: Migrate UI version to 5.1","5.1.2","","","3/4/2012","C4","Closed","","0.000","2.000"
"00124724","Strategic  Integration","Other","Iryna Zavalyshyna","Bazaarvoice US","Fix UI issues","5.1.1","","","3/4/2012","C4","Closed","0.50","0.000","0.500"
"00124654","Strategic  Integration","UI Migration","Iryna Zavalyshyna","Bazaarvoice US","CIBC: Migrate UI Version to 5.1","5.2.0","Feature Request/ Disable (No-Design)","","3/6/2012","C4","Closed","6.00","0.000","9.500"
"00124390","Support Team","","Iryna Zavalyshyna","LegalZoom.com, Inc.","Regulatory Language on the microsite","5.1.3","Feature Request/ Disable (Design Required)","","7/3/2012","","Closed","3.50","2.000","6.500"
"00123757","Support Team","","Iryna Zavalyshyna","Under Armour, Inc.","Under Armour- Ask & Answer","5.1.0","Feature Request/ Disable (No-Design)","","7/3/2012","C4","Closed","5.00","0.500","4.500"
"00123613","Strategic  Integration","Other","Iryna Zavalyshyna","Bazaarvoice US","Customer Investigation","5.0.13","","","3/4/2012","C4","Closed","","0.000","8.500"
"00123402","Strategic  Integration","Other","Iryna Zavalyshyna","Bazaarvoice US","Capital One: UI migration to 5.0","5.1.1","","","3/4/2012","C4","Closed","3.00","","2.250"
"00123162","Strategic  Integration","Other","Iryna Zavalyshyna","Bazaarvoice US","Reliable: UI migration to 5.0","5.0.13","","","3/4/2012","C4","Closed","3.00","","2.000"
"00123116","Support Team","","Iryna Zavalyshyna","NBTY, Inc.","Please enable NPS Text to www.puritan.com","5.1.0","Feature Request/ Disable (No-Design)","","7/3/2012","","Closed","2.00","1.500","0.750"
"00123091","Support Team","","Iryna Zavalyshyna","Bare Necessities","Write a Review header not rendering correctly","5.1.0","Feature Request/ Disable (No-Design)","","7/3/2012","","Closed","1.00","1.000","1.500"
"00123049","Strategic  Integration","Other","Iryna Zavalyshyna","Bazaarvoice US","Pemco: UI migration to 5.0","5.1.1","","","3/4/2012","C4","Closed","3.00","","2.500"
"00123037","Strategic  Integration","Other","Iryna Zavalyshyna","Bazaarvoice US","Palomar: UI migration to 5.0","5.1.0","","","3/4/2012","C4","Closed","3.00","","2.250"
"00122947","Support Team","","Iryna Zavalyshyna","Bazaarvoice US","Lenovo: migrate UI version  to 5.0","5.0.13","Feature Request/ Disable (No-Design)","","7/3/2012","C4","Closed","3.00","0.000","1.500"
"00122830","Support Team","","Iryna Zavalyshyna","Bazaarvoice US","VandenBorre-FR,VandenBorre-NL: migrate to 5.0","5.1.0","Feature Request/ Disable (No-Design)","","7/3/2012","C4","Closed","3.00","0.000","3.000"
"00122825","Support Team","","Iryna Zavalyshyna","Bazaarvoice US","Barratts: migrate to 5.0","5.0.12","Feature Request/ Disable (No-Design)","","7/3/2012","C4","Closed","3.00","0.000","1.500"
"00122718","Strategic  Integration","Other","Iryna Zavalyshyna","Bazaarvoice US","Kodakeurope: UI migration to 5.0","5.0.12","","","3/4/2012","C4","Closed","3.00","","1.750"
"00122716","Support Team","","Iryna Zavalyshyna","Bazaarvoice US","Travelocity: migrate to 5.0","5.0.12","Feature Request/ Disable (No-Design)","","7/3/2012","C4","Closed","","0.000","1.500"
"00122717","Strategic  Integration","Other","Iryna Zavalyshyna","Bazaarvoice US","Frontlineshop: UI migration to 5.0","5.0.12","","","3/4/2012","C4","Closed","3.00","","2.000"
"00122398","Support Team","","Iryna Zavalyshyna","Bazaarvoice US","Yves Rocher: migrate to 5.0","5.0.12","Feature Request/ Disable (No-Design)","","7/3/2012","C4","Closed","","0.000","7.750"
"00122348","Support Team","","Iryna Zavalyshyna","Stila Cosmetics","[JIRA] (BVC-112154) PIE emails are throwing thousands of errors for StilaCosmetics client","5.0.12","Feature Request/ Disable (No-Design)","","7/3/2012","","Closed","1.00","0.000","1.000"
"00122232","Support Team","","Iryna Zavalyshyna","Motosport","UI migration to 5.0","5.0.11","Text Change","","7/3/2012","C1","Closed","","0.000","1.500"
"00121920","Strategic  Integration","Facebook Migration","Iryna Zavalyshyna","Capital One","SY4FB Migration - Capital One","5.1.0","","","3/4/2012","","Closed","8.00","0.500","4.000"
"00121334","Support Team","","Iryna Zavalyshyna","Kodak (EMEA)","Kodak Syndication - Argos - change attribution","5.0.10","Feature Request/ Disable (No-Design)","","7/3/2012","C4","Closed","3.00","0.500","3.000"
"00121235","Support Team","","Iryna Zavalyshyna","totes>>Isotoner Corporation","Enable PII for Totes","5.0.9","Feature Request/ Disable (No-Design)","5.0.9","7/3/2012","","Closed","1.00","0.500","0.750"
"00121034","Support Team","","Iryna Zavalyshyna","My Supermarket Ltd","Rating start change size","5.0.10","Feature Request/ Disable (Design Required)","5.0.10","7/3/2012","","Closed","1.50","5.000","2.500"
"00120824","Support Team","","Iryna Zavalyshyna","DRL Ltd","Change from ticks to stars","5.0.8","Feature Request/ Disable (No-Design)","","7/3/2012","C5","Closed","3.00","1.000","2.000"
"00120111","Support Team","","Iryna Zavalyshyna","Conrad Electronic DE","Update ""Write a review"" form","5.0.10","Feature Request/ Disable (No-Design)","","7/3/2012","C5","Closed","8.00","1.000","6.500"
"00111751","Strategic  Integration","PIE","Iryna Zavalyshyna","Academy","Academy - WL PIE","","","","3/21/2012","C4","Closed","6.00","4.750","9.250"
"00149101","Strategic  Integration","","Oleksa Mahula","Bazaarvoice US","Saucony: ui migration","","","","11/6/2012","C4","In Progress","","0.000","3.500"
"00149099","Strategic  Integration","","Oleksa Mahula","Bazaarvoice US","TomTom: ui migration","","","","11/8/2012","C4","Closed","","0.000","4.000"
"00148506","Strategic  Integration","","Oleksa Mahula","Bazaarvoice US","Lanebryant: ui migration","","","","10/30/2012","C4","In Progress","","0.000","4.000"
"00148505","Strategic  Integration","","Oleksa Mahula","Bazaarvoice US","Wetseal: ui migration","","","","11/7/2012","C4","Closed","","0.000","4.000"
"00148102","Strategic  Integration","","Oleksa Mahula","Charming Shoppes","Charming Shoppes ROI Beacon implementation","","","","11/7/2012","C4","In Progress","","0.500","0.500"
"00147998","Strategic  Integration","","Oleksa Mahula","Bazaarvoice US","Timberland: ui migration","","","","11/7/2012","C4","Closed","","0.000","4.500"
"00147446","Strategic  Integration","","Oleksa Mahula","ExtraSpace Storage","Smart SEO Basic","","","","10/24/2012","C4","Closed","","1.000","0.500"
"00147043","Strategic  Integration","","Oleksa Mahula","3M Company (3M)","UI migration to 5.6","","","","10/16/2012","C4","Closed","","0.000","3.500"
"00146961","Strategic  Integration","","Oleksa Mahula","Bazaarvoice US","Ashford: ui migration","","","","10/30/2012","C4","Closed","","0.000","6.500"
"00146960","Strategic  Integration","","Oleksa Mahula","Bazaarvoice US","Riogrande: ui migration","","","","10/10/2012","C4","Closed","","0.000","3.500"
"00146358","Strategic  Integration","","Oleksa Mahula","Bazaarvoice US","specialized: migrate to 5.6 default UI","","","","10/3/2012","C4","Closed","","0.000","3.500"
"00145783","Strategic  Integration","","Oleksa Mahula","Bazaarvoice US","Lefdaf-No: PIE setup","","","","10/30/2012","C4","Assigned","","0.000","10.500"
"00145782","Strategic  Integration","","Oleksa Mahula","Bazaarvoice US","Markantalo-FI: PIE setup","","","","10/30/2012","C4","Assigned","","0.500","11.000"
"00145781","Strategic  Integration","","Oleksa Mahula","Bazaarvoice US","FederalPremium: ui migration to 5.6","","","","10/5/2012","C4","Closed","","0.000","5.000"
"00145330","Strategic  Integration","","Oleksa Mahula","Bazaarvoice US","Generac: ui migration to 5.6","","","","9/19/2012","C4","Closed","","0.000","4.500"
"00144846","Strategic  Integration","","Oleksa Mahula","Bazaarvoice US","Johndeere: ui migration","","","","9/14/2012","C4","Closed","","0.000","5.000"
"00144651","Strategic  Integration","","Oleksa Mahula","Bazaarvoice US","turbotax11: ui migration","","","","9/11/2012","C4","New","","0.000","5.000"
"00144650","Strategic  Integration","","Oleksa Mahula","Bazaarvoice US","Spacecoastcreditunion: PIE troubleshooting workflow.","","","","9/10/2012","C4","Closed","","0.000","4.000"
"00144372","Strategic  Integration","","Oleksa Mahula","Bazaarvoice US","Spacecoastcreditunion: ui migration","","","","9/6/2012","C4","Closed","","0.000","5.000"
"00144371","Strategic  Integration","","Oleksa Mahula","Bazaarvoice US","Konebox-fi_fi: PIE troubleshooting workflow.","","","","9/6/2012","C4","Closed","","0.000","4.000"
"00144112","Strategic  Integration","","Oleksa Mahula","Bazaarvoice US","JCPenney: PIE troubleshooting workflow.","","","","9/5/2012","C4","Closed","","0.000","4.000"
"00143925","Strategic  Integration","","Oleksa Mahula","Bazaarvoice US","Johndeere: PIE troubleshooting workflow.","","","","11/6/2012","C4","Assigned","","0.000","4.500"
"00143817","Strategic  Integration","","Oleksa Mahula","Bazaarvoice US","Generac: PIE troubleshooting workflow.","","","","8/30/2012","C4","Closed","","0.000","4.000"
"00143812","Strategic  Integration","","Oleksa Mahula","Bazaarvoice US","Buildabear: PIE troubleshooting workflow.","","","","8/30/2012","C4","Closed","","0.000","4.000"
"00143813","Strategic  Integration","","Oleksa Mahula","Bazaarvoice US","FederalPremium: PIE troubleshooting workflow.","","","","9/5/2012","C4","Closed","","0.000","5.500"
"00143448","Strategic  Integration","","Oleksa Mahula","Bazaarvoice US","Firsttennesseebank: ui migration","","","","8/21/2012","C4","Assigned","","0.000","5.000"
"00143357","Strategic  Integration","","Oleksa Mahula","Bazaarvoice US","Yankeecandle: PIE troubleshooting workflow.","","","","8/30/2012","C4","Closed","","0.000","5.500"
"00142809","Strategic  Integration","UI Migration","Oleksa Mahula","Bazaarvoice US","BuildABear: ui migration","","","","8/22/2012","C4","Closed","","0.000","8.000"
"00142799","Strategic  Integration","UI Migration","Oleksa Mahula","Bazaarvoice US","Petsmart: ui migration","","","","8/14/2012","C4","Assigned","","0.000","3.500"
"00142488","Strategic  Integration","","Oleksa Mahula","Bilka","implement PIE 2.0","","","","10/30/2012","C5","Closed","","0.500","4.000"
"00142407","Strategic  Integration","UI Migration","Oleksa Mahula","Bazaarvoice US","Cabelascanada: ui migration","","","","8/14/2012","C4","Assigned","","0.000","9.000"
"00142406","Strategic  Integration","UI Migration","Oleksa Mahula","Bazaarvoice US","Pampers-tr_tr: ui migration","","","","8/14/2012","C4","Closed","","0.000","4.000"
"00142297","Strategic  Integration","Other","Oleksa Mahula","Bazaarvoice US","Greatcall: PIE troubleshooting workflow.","","","","8/29/2012","C4","Closed","","0.000","5.000"
"00142277","Strategic  Integration","UI Migration","Oleksa Mahula","Bazaarvoice US","Greatcall ui migration","","","","8/7/2012","C4","Closed","","0.000","6.000"
"00141790","Strategic  Integration","UI Migration","Oleksa Mahula","Bazaarvoice US","Andersen: ui migration","","","","8/1/2012","C4","Closed","","0.000","3.000"
"00141762","Strategic  Integration","Other","Oleksa Mahula","Bazaarvoice US","Yesgolf: PIE troubleshooting workflow.","","","","8/21/2012","C4","Closed","","0.000","3.500"
"00141471","Strategic  Integration","Other","Oleksa Mahula","Bazaarvoice US","Adams Golf: PIE troubleshooting workflow.","","","","8/27/2012","C4","Closed","","0.000","6.000"
"00140448","Strategic  Integration","Other","Oleksa Mahula","Bazaarvoice US","INTERNAL: searscanada Styling & Like Button","","","","7/25/2012","C4","Closed","","0.500","10.000"
"00140436","Strategic  Integration","UI Migration","Oleksa Mahula","Mamas and Papas","UI Migration","","","","8/10/2012","C5","Closed","","0.000","4.500"
"00139774","Strategic  Integration","UI Migration","Oleksa Mahula","Bazaarvoice US","lg-en-au ui migration","","","","7/19/2012","C4","Closed","","0.000","5.500"
"00139773","Strategic  Integration","UI Migration","Oleksa Mahula","Bazaarvoice US","lgecanada ui migration","","","","7/19/2012","C4","Closed","","0.000","6.500"
"00139754","Strategic  Integration","UI Migration","Oleksa Mahula","Bazaarvoice US","lgchina ui migration","","","","8/14/2012","C4","Assigned","","2.000","11.000"
"00139753","Strategic  Integration","UI Migration","Oleksa Mahula","Bazaarvoice US","Macys ui migration","","","","7/11/2012","C4","Closed","","0.000","2.000"
"00139605","Support Team","","Oleksa Mahula","El Corte Ingles","Workbench","","Feature Request/ Disable (No-Design)","","7/23/2012","C5","Closed","3.00","0.000","4.000"
"00139137","Strategic  Integration","UI Migration","Oleksa Mahula","Bazaarvoice US","post-it ui migration","","","","7/6/2012","C4","Closed","","0.000","3.500"
"00139127","Strategic  Integration","Other","Oleksa Mahula","Bazaarvoice US","Sheplers: incorrect alert configuration","","","","7/10/2012","C4","Closed","","0.000","4.000"
"00139126","Strategic  Integration","UI Migration","Oleksa Mahula","Bazaarvoice US","Bilka ui migration","","","","7/4/2012","C4","Closed","","0.000","1.500"
"00139114","Strategic  Integration","UI Migration","Oleksa Mahula","Bazaarvoice US","morehome ui migration","","","","7/4/2012","C4","Closed","","0.000","1.500"
"00138108","Strategic  Integration","UI Migration","Oleksa Mahula","Bazaarvoice US","Bostonproperinc ui migration","","","","7/23/2012","C4","Closed","","0.000","4.000"
"00137660","Support Team","","Oleksa Mahula","Bazaarvoice US","INTERNAL - adamsgolf: SCI implementation","","SCI","","6/21/2012","C4","Closed","","0.000","3.000"
"00137147","Support Team","","Oleksa Mahula","El Corte Ingles","Remove ""disadvantages""","","Feature Request/ Disable (No-Design)","","7/19/2012","C5","AutoClosed - No Client Response","1.50","0.000","6.500"
"00136971","Strategic  Integration","Social Commerce Upgrade","Oleksa Mahula","Bazaarvoice US","Elc: SCI tracker migration","5.8.1","","","6/18/2012","C4","Assigned","1.00","","2.000"
"00136868","Support Team","","Oleksa Mahula","Bare Escentuals, Inc.","Change user profile UI","","Feature Request/ Disable (No-Design)","","7/27/2012","C1","Closed","","0.000","7.000"
"00136822","Strategic  Integration","UI Migration","Oleksa Mahula","Bazaarvoice US","PhilipsBrand ui migration","","","","7/2/2012","C4","Closed","","0.000","15.500"
"00136620","Strategic  Integration","Social Commerce Upgrade","Oleksa Mahula","Bazaarvoice US","MamasAndPapas: SCI tracker migration","","","","7/2/2012","C4","Closed","","0.000","2.000"
"00136601","Strategic  Integration","Social Commerce Upgrade","Oleksa Mahula","Bazaarvoice US","Macys: SCI tracker migration","","","","6/19/2012","C4","Ready for Release","","0.000","3.000"
"00136446","Strategic  Integration","Social Commerce Upgrade","Oleksa Mahula","Bazaarvoice US","Escentual-en: SCI tracker migration","","","","7/2/2012","C4","Closed","","0.000","2.500"
"00136438","Strategic  Integration","Social Commerce Upgrade","Oleksa Mahula","Waterstones","Waterstones: SCI tracker migration","","","","6/29/2012","C5","Closed","","0.000","2.000"
"00136421","Strategic  Integration","Social Commerce Upgrade","Oleksa Mahula","Bazaarvoice US","Tampax: SCI tracker migration","","","","6/18/2012","C4","Assigned","","0.000","2.000"
"00136316","Strategic  Integration","Social Commerce Upgrade","Oleksa Mahula","Bazaarvoice US","Sportchalet: SCI tracker migration","","","","6/18/2012","C4","Assigned","","0.000","2.500"
"00136181","Strategic  Integration","UI Migration","Oleksa Mahula","Bazaarvoice US","BVJPepperell: Migrate UI version to 5.6","","","","6/20/2012","C4","Closed","","1.000","2.000"
"00135757","Support Team","","Oleksa Mahula","GreatCall","general BV questions","","Feature Request/ Disable (No-Design)","","10/25/2012","","Closed","","2.000","3.500"
"00135596","Support Team","","Oleksa Mahula","3M Company (3M)","Update Post-it Ratings and Reviews Submission Form","","Feature Request/ Disable (No-Design)","","7/3/2012","C4","Closed","","0.000","3.000"
"00135591","Support Team","","Oleksa Mahula","Koninklijke Philips Electronics N.V.","Alignment on German site","","Minor UI Change","","7/3/2012","C5","Closed","1.50","0.000","2.000"
"00135567","Support Team","","Oleksa Mahula","Bazaarvoice US","INTERNAL - victorinox: SCI implementation","","SCI","","7/3/2012","C4","Closed","","0.000","3.000"
"00135458","Support Team","","Oleksa Mahula","Bazaarvoice US","INTERNAL - build.com: SCI implementation","","SCI","","7/3/2012","C4","Closed","","0.000","3.000"
"00135445","Strategic  Integration","UI Migration","Oleksa Mahula","Pacific Bioscience Laboratories Inc.","Clarisonic UI Migration","","","","8/21/2012","C4","Assigned","","0.000","8.000"
"00135052","Strategic  Integration","Other","Oleksa Mahula","Bazaarvoice US","SSSI_Syndication: syndication for Sears, SwansSecurity, SamsClub","","","","11/6/2012","C4","New","","0.000","112.500"
"00111975","Strategic  Integration","PIE","Oleksa Mahula","Boston Proper","Boston Proper PIE request","","","","8/23/2012","","Closed","","1.000","9.500"
"00149120","Strategic  Integration","","Petro Drogomyretskyi","Bazaarvoice US","INTERNAL - PIE troubleshooting finalization","","","","11/6/2012","C4","Ready for Release","","0.000","8.000"
"00147486","Strategic  Integration","","Petro Drogomyretskyi","Bazaarvoice US","INTERNAL - AmericanGirl: Migrate UI version 4.8 to 5.6","","","","10/16/2012","C4","In Progress","","0.000","0.750"
"00147485","Strategic  Integration","","Petro Drogomyretskyi","Bazaarvoice US","INTERNAL - Amway: Migrate UI version 4.8 to 5.6","","","","10/16/2012","C4","In Progress","","0.000","0.750"
"00147484","Strategic  Integration","","Petro Drogomyretskyi","Bazaarvoice US","INTERNAL - Fellowes: Migrate UI version 4.8 to 5.6","","","","10/16/2012","C4","In Progress","","0.000","1.000"
"00147483","Strategic  Integration","","Petro Drogomyretskyi","Bazaarvoice US","INTERNAL - Fekkai: Migrate UI version 4.8 to 5.6","","","","10/16/2012","C4","In Progress","8.00","0.000","1.000"
"00146986","Strategic  Integration","","Petro Drogomyretskyi","Bazaarvoice US","INTERNAL - LGElectronics-fr: SCI","","","","10/16/2012","C4","Closed","","0.000","0.500"
"00146985","Strategic  Integration","","Petro Drogomyretskyi","Bazaarvoice US","INTERNAL - default templates issue for Conversations 2.0","","","","11/6/2012","C4","Closed","","4.000","2.500"
"00146983","Strategic  Integration","","Petro Drogomyretskyi","Bazaarvoice US","INTERNAL - MSCDirect: PIE implementation","","","","11/6/2012","C4","Closed","","3.000","3.000"
"00146987","Strategic  Integration","","Petro Drogomyretskyi","Bazaarvoice US","INTERNAL - Marks: PIE","","","","10/9/2012","C4","Closed","","1.000","0.000"
"00145843","Strategic  Integration","","Petro Drogomyretskyi","Belk","PIE (WL) for Belk","","","","11/9/2012","C1","With Client","","1.000","1.000"
"00145368","Strategic  Integration","","Petro Drogomyretskyi","Bazaarvoice US","Different Clients: PIE troubleshooting workflow.","","","","9/26/2012","C4","Closed","","0.250","11.500"
"00145366","Strategic  Integration","","Petro Drogomyretskyi","Bazaarvoice US","INTERNAL - Javia, Aramark: magpie PIE troubleshooting","","","","9/26/2012","C4","Closed","","1.000","0.000"
"00144849","Strategic  Integration","","Petro Drogomyretskyi","Bazaarvoice US","INTERNAL - Test FSW","","","","11/6/2012","C4","Closed","","0.000","2.500"
"00144392","Strategic  Integration","","Petro Drogomyretskyi","Bazaarvoice US","INTERNAL - Calendars: PIE implementation","","","","9/11/2012","C4","Closed","","0.000","0.500"
"00144222","Strategic  Integration","","Petro Drogomyretskyi","Bazaarvoice US","ErnestJones: PIE troubleshooting workflow.","","","","9/11/2012","C4","Closed","","0.000","2.000"
"00144221","Strategic  Integration","","Petro Drogomyretskyi","Bazaarvoice US","HSamuel: PIE troubleshooting workflow.","","","","9/11/2012","C4","Closed","","0.000","2.000"
"00144220","Strategic  Integration","","Petro Drogomyretskyi","Bazaarvoice US","Absolute: PIE troubleshooting workflow.","","","","9/11/2012","C4","Closed","","0.000","1.500"
"00144152","Strategic  Integration","","Petro Drogomyretskyi","American Eagle Outfitters","SA migration & PIE (Cheetahmail)","","","","11/8/2012","C4","In Progress","","4.000","8.000"
"00143928","Strategic  Integration","","Petro Drogomyretskyi","Bazaarvoice US","INTERNAL - Rockport: PIE implementation","","","","10/17/2012","C4","Closed","","1.500","4.000"
"00143927","Strategic  Integration","","Petro Drogomyretskyi","Bazaarvoice US","INTERNAL - Presentation: PIE","","","","9/11/2012","C4","Closed","","0.000","8.000"
"00143342","Strategic  Integration","","Petro Drogomyretskyi","Bazaarvoice US","Rebelsport: PIE troubleshooting workflow.","","","","8/28/2012","C4","Closed","","0.000","2.750"
"00143341","Strategic  Integration","","Petro Drogomyretskyi","Bazaarvoice US","AmartAllSports: PIE troubleshooting workflow.","","","","8/31/2012","C4","Closed","","0.000","3.500"
"00143339","Strategic  Integration","","Petro Drogomyretskyi","Bazaarvoice US","DavidsBridal: PIE troubleshooting workflow.","","","","8/22/2012","C4","Closed","","0.000","2.250"
"00142939","Strategic  Integration","Other","Petro Drogomyretskyi","Bazaarvoice US","INTERNAL - Investigation on dev tickets","","","","9/11/2012","C4","Closed","","1.000","5.000"
"00142371","Strategic  Integration","Other","Petro Drogomyretskyi","Bazaarvoice US","INTERNAL - Orange-fr: PIE implementation","5.8.2","","","10/2/2012","C4","In Progress","0.00","6.000","13.500"
"00141355","Strategic  Integration","Other","Petro Drogomyretskyi","Bazaarvoice US","1000bulbs: PIE troubleshooting workflow.","6.2.0","","","8/14/2012","C4","Closed","0.00","1.250","4.500"
"00141250","Strategic  Integration","Other","Petro Drogomyretskyi","Bazaarvoice US","Laredoute-EN: PIE troubleshooting workflow.","6.2.0","","","8/14/2012","C4","Closed","0.00","0.750","4.000"
